old_id	sense.julieartem	cues.julieartem	confidence.julieartem	comments.julieartem	sense.woordenschatjes	cues.woordenschatjes	confidence.woordenschatjes	comments.woordenschatjes	_ctxt.juliartem	_ctxt.woordenschatjes	_id	_ctxt.raw
zwart/adj/de_standaard_20040601_01_71/226	Kleur	R0,R1	5		zwart_1	R1,R0	5.0		Er is dan maar veel geld tegenaan gegooid , zo werd duidelijk zodra Britney met wapperende haren in een <span class='target'>zwart</span> <em>lakleren</em> <em>pakje</em> het podium werd opgereden . Een forse meute dansers kwam tussen haar benen	Er is dan maar veel geld tegenaan gegooid , zo werd duidelijk zodra Britney met wapperende haren in een <span class='target'>zwart</span> <em>lakleren</em> <em>pakje</em> het podium werd opgereden . Een forse meute dansers kwam tussen haar benen	zwart/adj/de_standaard_20040601_01_71/262	"Er is dan maar veel geld tegenaan gegooid , zo werd duidelijk zodra Britney met wapperende haren in een <span class=""target"">zwart</span> lakleren pakje het podium werd opgereden . Een forse meute dansers kwam tussen haar benen"
zwart/adj/de_standaard_20031015_01_25/120	Slecht/ onvriendelijk (emotie)	R0,R2,R1	5		zwart_3	R0,R14	5.0		zijn . Toch is de catharsis nabij , na de processen . Dan kan een <span class='target'>zwarte</span> <em>bladzijde</em> <em>worden</em> <em>omgedraaid</em> . Het nieuwe Wallonië is in de maak en wil de schandalen	zijn . Toch is de catharsis nabij , na de processen . Dan kan een <span class='target'>zwarte</span> <em>bladzijde</em> worden omgedraaid . Het nieuwe Wallonië is in de maak en wil de <em>schandalen</em>	zwart/adj/de_standaard_20031015_01_25/142	"zijn . Toch is de catharsis nabij , na de processen . Dan kan een <span class=""target"">zwarte</span> bladzijde worden omgedraaid . Het nieuwe Wallonië is in de maak en wil de schandalen"
zwart/adj/de_standaard_20000412_01_14/769	Donker/duister (neutraal)	R0,L7,L5,L4,L2,L1,L8	5		zwart_1	R0,L5,L4	2.0		""" . Jongeren houden van een <em>nocturne</em> <em>fotografie</em> met <em>weinig</em> <em>kleur</em> en <em>weinig</em> <em>contrast</em> , <span class='target'>zwarte</span> <em>grijzen</em> domineren hun wereld . Olivier Vanderaa noemt zijn foto's Feuilles d'or , ze baden"	""" . Jongeren houden van een nocturne fotografie met <em>weinig</em> <em>kleur</em> en weinig contrast , <span class='target'>zwarte</span> <em>grijzen</em> domineren hun wereld . Olivier Vanderaa noemt zijn foto's Feuilles d'or , ze baden"	zwart/adj/de_standaard_20000412_01_14/861	""" . Jongeren houden van een nocturne fotografie met weinig kleur en weinig contrast , <span class=""target"">zwarte</span> grijzen domineren hun wereld . Olivier Vanderaa noemt zijn foto's Feuilles d'or , ze baden"
zwart/adj/de_standaard_20041216_01_3/111	Onwettelijk/illegaal/verboden	R0	5		zwart_2	R0	5.0		"In dit stadium van het onderzoek is het nog te vroeg om te zeggen of er sprake is van <span class='target'>zwart</span> <em>geld</em> . "" Voorzitter Vets betwist met klem de beschuldiging van Schoenmakers . Vandaag zitten"	"In dit stadium van het onderzoek is het nog te vroeg om te zeggen of er sprake is van <span class='target'>zwart</span> <em>geld</em> . "" Voorzitter Vets betwist met klem de beschuldiging van Schoenmakers . Vandaag zitten"	zwart/adj/de_standaard_20041216_01_3/133	"In dit stadium van het onderzoek is het nog te vroeg om te zeggen of er sprake is van <span class=""target"">zwart</span> geld . "" Voorzitter Vets betwist met klem de beschuldiging van Schoenmakers . Vandaag zitten"
zwart/adj/de_standaard_20040426_01_75/155	Slecht/ onvriendelijk (emotie)	R0,L3	5		zwart_8	R0,R3	3.0		"het Blok te stemmen "" . De uitlatingen van de professor <em>hingen</em> zaterdag als een <span class='target'>zwarte</span> <em>schaduw</em> boven het CD&V-congres in Gent . Voor N-VA-voorzitter Geert Bourgeois , die het congres"	"het Blok te stemmen "" . De uitlatingen van de professor hingen zaterdag als een <span class='target'>zwarte</span> <em>schaduw</em> boven het <em>CD&V-congres</em> in Gent . Voor N-VA-voorzitter Geert Bourgeois , die het congres"	zwart/adj/de_standaard_20040426_01_75/179	"het Blok te stemmen "" . De uitlatingen van de professor hingen zaterdag als een <span class=""target"">zwarte</span> schaduw boven het CD&V-congres in Gent . Voor N-VA-voorzitter Geert Bourgeois , die het congres"
zwart/adj/de_standaard_20040430_01_7/559	Kleur	R0	5		zwart_1	R0	5.0		middelgrote perziken BEREIDING : 1 . Doe wijn , 1,4 dl water , vanillestokje , <span class='target'>zwarte</span> <em>peperkorrels</em> , suiker en citroenschilletjes in een roestvrijstalen pan . Los de suiker op matig	middelgrote perziken BEREIDING : 1 . Doe wijn , 1,4 dl water , vanillestokje , <span class='target'>zwarte</span> <em>peperkorrels</em> , suiker en citroenschilletjes in een roestvrijstalen pan . Los de suiker op matig	zwart/adj/de_standaard_20040430_01_7/641	"middelgrote perziken BEREIDING : 1 . Doe wijn , 1,4 dl water , vanillestokje , <span class=""target"">zwarte</span> peperkorrels , suiker en citroenschilletjes in een roestvrijstalen pan . Los de suiker op matig"
zwart/adj/de_standaard_19990826_01_65/508	Huidskleur	R0	5		zwart_9	R0	5.0		"Dat nam zulke proporties aan dat een krant uit 1736 een smeekbede richtte aan "" bepaalde jonglieden "" om bij <span class='target'>zwarte</span> <em>vrouwen</em> weg te blijven . Edward Ball vindt ook aanwijzingen dat een aantal voorzaten een"	"Dat nam zulke proporties aan dat een krant uit 1736 een smeekbede richtte aan "" bepaalde jonglieden "" om bij <span class='target'>zwarte</span> <em>vrouwen</em> weg te blijven . Edward Ball vindt ook aanwijzingen dat een aantal voorzaten een"	zwart/adj/de_standaard_19990826_01_65/570	"Dat nam zulke proporties aan dat een krant uit 1736 een smeekbede richtte aan "" bepaalde jonglieden "" om bij <span class=""target"">zwarte</span> vrouwen weg te blijven . Edward Ball vindt ook aanwijzingen dat een aantal voorzaten een"
zwart/adj/de_standaard_20031117_01_52/338	Donker/duister (neutraal)	L1,L0	5		zwart_1	L1,R4,L4	3.0		voelde het onder de neergutsende regen aankomen . Ik raakte verkleumd . Plots <em>zag</em> <em>alles</em> <span class='target'>zwart</span> en begon ik te bibberen . Dat opspattende water heeft het me gelapt . Het	voelde het onder de neergutsende regen aankomen . Ik raakte <em>verkleumd</em> . Plots <em>zag</em> alles <span class='target'>zwart</span> en begon ik te <em>bibberen</em> . Dat opspattende water heeft het me gelapt . Het	zwart/adj/de_standaard_20031117_01_52/396	"voelde het onder de neergutsende regen aankomen . Ik raakte verkleumd . Plots zag alles <span class=""target"">zwart</span> en begon ik te bibberen . Dat opspattende water heeft het me gelapt . Het"
zwart/adj/de_standaard_20011013_01_96/122	Slecht/ onvriendelijk (emotie)	R0,R3	5		zwart_8	L5,R11,R0	2.0	"Twijfel tussen ""ongeluk zijnde"" en ""deprimerend""."	"zat ik ook , maar je kunt daar niet bitter over blijven doen . De <span class='target'>zwarte</span> <em>bladzijde</em> was vlug <em>omgedraaid</em> , want ik had mezelf niks te verwijten . "" Tchmil"	"zat ik ook , maar je kunt daar niet <em>bitter</em> over blijven doen . De <span class='target'>zwarte</span> <em>bladzijde</em> was vlug omgedraaid , want ik had mezelf niks te <em>verwijten</em> . "" Tchmil"	zwart/adj/de_standaard_20011013_01_96/152	"zat ik ook , maar je kunt daar niet bitter over blijven doen . De <span class=""target"">zwarte</span> bladzijde was vlug omgedraaid , want ik had mezelf niks te verwijten . "" Tchmil"
zwart/adj/de_standaard_20000527_01_33/208	Kleur	R1,R0	3		zwart_1	R1,R0	2.0		het eerst in hun bestaan ook de Vlaamse groenen mogen deelnemen . Het stond al <span class='target'>zwart</span> <em>op</em> <em>wit</em> in het regeerakkoord . Maar over die gapende wonde kleefden de onderhandelaars een	het eerst in hun bestaan ook de Vlaamse groenen mogen deelnemen . Het stond al <span class='target'>zwart</span> <em>op</em> <em>wit</em> in het regeerakkoord . Maar over die gapende wonde kleefden de onderhandelaars een	zwart/adj/de_standaard_20000527_01_33/244	"het eerst in hun bestaan ook de Vlaamse groenen mogen deelnemen . Het stond al <span class=""target"">zwart</span> op wit in het regeerakkoord . Maar over die gapende wonde kleefden de onderhandelaars een"
zwart/adj/de_standaard_20000302_01_5/32	Onwettelijk/illegaal/verboden	L0,R0	5		zwart_2	L0,R0	3.0		Helmut Kohl alweer bezig met het verzamelen van giften . Dit keer niet om <em>illegale</em> <span class='target'>zwarte</span> <em>CDU-rekeningen</em> te spijzen , maar precies om de partij schadeloos te stellen voor het financiële verlies dat ze omwille van Kohl lijdt .	Helmut Kohl alweer bezig met het verzamelen van giften . Dit keer niet om <em>illegale</em> <span class='target'>zwarte</span> <em>CDU-rekeningen</em> te spijzen , maar precies om de partij schadeloos te stellen voor het financiële verlies dat ze omwille van Kohl lijdt .	zwart/adj/de_standaard_20000302_01_5/46	"Helmut Kohl alweer bezig met het verzamelen van giften . Dit keer niet om illegale <span class=""target"">zwarte</span> CDU-rekeningen te spijzen , maar precies om de partij schadeloos te stellen voor het financiële verlies dat ze omwille van Kohl lijdt ."
zwart/adj/de_standaard_20020726_01_19/286	Slecht/ onvriendelijk (emotie)	R0	2		geen	L3,L11,L14	5.0	"De betekenis ""erg druk"" of iets gelijkaardigs staat niet tussen de mogelijkheden."	vakantiegangers op de baan zijn , in Duitsland evenveel . Voor vertrekkers is zaterdag de <span class='target'>zwartste</span> <em>dag</em> , voor terugkeerders zondag . De goede weersvooruitzichten zullen ook extra volk naar de	<em>vakantiegangers</em> op de <em>baan</em> zijn , in Duitsland evenveel . Voor <em>vertrekkers</em> is zaterdag de <span class='target'>zwartste</span> dag , voor terugkeerders zondag . De goede weersvooruitzichten zullen ook extra volk naar de	zwart/adj/de_standaard_20020726_01_19/326	"vakantiegangers op de baan zijn , in Duitsland evenveel . Voor vertrekkers is zaterdag de <span class=""target"">zwartste</span> dag , voor terugkeerders zondag . De goede weersvooruitzichten zullen ook extra volk naar de"
zwart/adj/de_standaard_20010811_01_39/127	Huidskleur	L2,R0,R1,L1	5		zwart_9	R0,L7,L2,R1	5.0		Sinds het Rhodesisch Front onder leiding van Ian Smith in 1965 eenzijdig de onafhankelijkheid uitriep , heerst er in de Britse kolonie een oorlogsklimaat tussen de <em>blanke</em> <em>machthebbers</em> en <span class='target'>zwarte</span> <em>nationalistische</em> <em>groepen</em> . Uit De Standaard van 25 jaar geleden , 12 augustus 1976 .	Sinds het Rhodesisch Front onder leiding van Ian Smith in 1965 eenzijdig de onafhankelijkheid uitriep , heerst er in de Britse <em>kolonie</em> een oorlogsklimaat tussen de <em>blanke</em> machthebbers en <span class='target'>zwarte</span> <em>nationalistische</em> <em>groepen</em> . Uit De Standaard van 25 jaar geleden , 12 augustus 1976 .	zwart/adj/de_standaard_20010811_01_39/149	"Sinds het Rhodesisch Front onder leiding van Ian Smith in 1965 eenzijdig de onafhankelijkheid uitriep , heerst er in de Britse kolonie een oorlogsklimaat tussen de blanke machthebbers en <span class=""target"">zwarte</span> nationalistische groepen . Uit De Standaard van 25 jaar geleden , 12 augustus 1976 ."
zwart/adj/de_standaard_19990709_01_75/196	Huidskleur	L1	5		zwart_9	L1,L5	5.0		Ozomatli , ontstaan tijdens een vredesbetoging na de rellen in LA , komt recht van de straten van de ergste getto's en verenigt broerderlijk <em>latino's</em> en <span class='target'>zwarten</span> . Op hun cd staat hiphop naast hete salsa en cumbia's . Grote vernieuwers zijn	Ozomatli , ontstaan tijdens een vredesbetoging na de rellen in LA , komt recht van de straten van de ergste <em>getto's</em> en verenigt broerderlijk <em>latino's</em> en <span class='target'>zwarten</span> . Op hun cd staat hiphop naast hete salsa en cumbia's . Grote vernieuwers zijn	zwart/adj/de_standaard_19990709_01_75/218	"Ozomatli , ontstaan tijdens een vredesbetoging na de rellen in LA , komt recht van de straten van de ergste getto's en verenigt broerderlijk latino's en <span class=""target"">zwarten</span> . Op hun cd staat hiphop naast hete salsa en cumbia's . Grote vernieuwers zijn"
zwart/adj/de_standaard_20020911_01_107/182	Huidskleur	L3,L1	5		zwart_9	L1	5.0		Samen met stiliste Jane How had Bush gewerkt aan de reportage McDonaldization : tal van <em>modellen</em> ( <em>blanke</em> én <span class='target'>zwarte</span> ) droegen besmeurde shirts met logo's afkomstig van multinationals , of zwaar verbrande kleren .	Samen met stiliste Jane How had Bush gewerkt aan de reportage McDonaldization : tal van modellen ( <em>blanke</em> én <span class='target'>zwarte</span> ) droegen besmeurde shirts met logo's afkomstig van multinationals , of zwaar verbrande kleren .	zwart/adj/de_standaard_20020911_01_107/212	"Samen met stiliste Jane How had Bush gewerkt aan de reportage McDonaldization : tal van modellen ( blanke én <span class=""target"">zwarte</span> ) droegen besmeurde shirts met logo's afkomstig van multinationals , of zwaar verbrande kleren ."
zwart/adj/de_standaard_19990416_01_93/331	Onwettelijk/illegaal/verboden	R0	5		zwart_2	R0	5.0		"in kaart gebracht . "" Registreren lijkt voor veel mensen op het blootgeven van hun <span class='target'>zwart</span> <em>geld</em> . Zij zijn bang dat de fiches in handen komen van de fiscus ."	"in kaart gebracht . "" Registreren lijkt voor veel mensen op het blootgeven van hun <span class='target'>zwart</span> <em>geld</em> . Zij zijn bang dat de fiches in handen komen van de fiscus ."	zwart/adj/de_standaard_19990416_01_93/377	"in kaart gebracht . "" Registreren lijkt voor veel mensen op het blootgeven van hun <span class=""target"">zwart</span> geld . Zij zijn bang dat de fiches in handen komen van de fiscus ."
zwart/adj/de_standaard_20020329_01_91/109	Onwettelijk/illegaal/verboden	R0,R4,R5,R6,L1	5		zwart_2	L13,L2,R0	5.0		het witwasonderzoek tegen Verstraeten is afgerond . Dat onderzoek van de federale recherche <em>bracht</em> de <span class='target'>zwarte</span> <em>inkomsten</em> van de Zillion-baas <em>aan</em> <em>het</em> <em>licht</em> . Hij zou onder meer een miljoen euro	het <em>witwasonderzoek</em> tegen Verstraeten is afgerond . Dat onderzoek van de federale <em>recherche</em> bracht de <span class='target'>zwarte</span> <em>inkomsten</em> van de Zillion-baas aan het licht . Hij zou onder meer een miljoen euro	zwart/adj/de_standaard_20020329_01_91/135	"het witwasonderzoek tegen Verstraeten is afgerond . Dat onderzoek van de federale recherche bracht de <span class=""target"">zwarte</span> inkomsten van de Zillion-baas aan het licht . Hij zou onder meer een miljoen euro"
zwart/adj/de_standaard_20011110_01_68/508	Huidskleur	R0,L0,R3,R2,R1	5		zwart_9	R0	5.0		Alleen was er vroeger niemand die iets wou doen . Johnny Jansen , het <em>eerste</em> <span class='target'>zwarte</span> <em>hoofd</em> <em>van</em> <em>de</em> <em>Pollsmoor-gevangenis</em> , nam contact met het Centrum voor Conflictbeheersing , waar Joanna werkte .	Alleen was er vroeger niemand die iets wou doen . Johnny Jansen , het eerste <span class='target'>zwarte</span> <em>hoofd</em> van de Pollsmoor-gevangenis , nam contact met het Centrum voor Conflictbeheersing , waar Joanna werkte .	zwart/adj/de_standaard_20011110_01_68/584	"Alleen was er vroeger niemand die iets wou doen . Johnny Jansen , het eerste <span class=""target"">zwarte</span> hoofd van de Pollsmoor-gevangenis , nam contact met het Centrum voor Conflictbeheersing , waar Joanna werkte ."
zwart/adj/de_standaard_20031112_01_122/467	Kleur	R0	5		zwart_1	R0	5.0		's Avonds waagde ik het niet , als vader er niet was , alleen naar zijn bureau te gaan , hoezeer ik ook hield van de vertrouwde geur van zijn sigaren en zijn boeken , van de donkere piano met oefenpedalen waar mijn beentjes nog te kort voor waren , van zijn bureau met de <span class='target'>zwarte</span> <em>schrijfmachine</em> die me zo gezellig uit de slaap kon houden en van de geheimzinnigheid van de brede lege gang achter het gordijn .	's Avonds waagde ik het niet , als vader er niet was , alleen naar zijn bureau te gaan , hoezeer ik ook hield van de vertrouwde geur van zijn sigaren en zijn boeken , van de donkere piano met oefenpedalen waar mijn beentjes nog te kort voor waren , van zijn bureau met de <span class='target'>zwarte</span> <em>schrijfmachine</em> die me zo gezellig uit de slaap kon houden en van de geheimzinnigheid van de brede lege gang achter het gordijn .	zwart/adj/de_standaard_20031112_01_122/519	"'s Avonds waagde ik het niet , als vader er niet was , alleen naar zijn bureau te gaan , hoezeer ik ook hield van de vertrouwde geur van zijn sigaren en zijn boeken , van de donkere piano met oefenpedalen waar mijn beentjes nog te kort voor waren , van zijn bureau met de <span class=""target"">zwarte</span> schrijfmachine die me zo gezellig uit de slaap kon houden en van de geheimzinnigheid van de brede lege gang achter het gordijn ."
zwart/adj/de_standaard_20000609_01_9/2261	Slecht/ onvriendelijk (emotie)	R0	2		zwart_3	R0	3.0	"Betekenis van de vaste uitdrukking ""zwarte sneeuw [zien]""."	Want je weet wat je te wachten staat : het lot van de onbegrepen kunstenaar , veel <span class='target'>zwarte</span> <em>sneeuw</em> , gaan stempelen . En de twijfel ook , omdat je niet opgeleid bent	Want je weet wat je te wachten staat : het lot van de onbegrepen kunstenaar , veel <span class='target'>zwarte</span> <em>sneeuw</em> , gaan stempelen . En de twijfel ook , omdat je niet opgeleid bent	zwart/adj/de_standaard_20000609_01_9/2627	"Want je weet wat je te wachten staat : het lot van de onbegrepen kunstenaar , veel <span class=""target"">zwarte</span> sneeuw , gaan stempelen . En de twijfel ook , omdat je niet opgeleid bent"
